,Unnamed: 0, revenue,Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,original language,run budget,run time,vote average,vote_count,sentiment_score,NB_sent_score
1009,1009,124731534,False,"[18, 10402]",1677,Ray,7.299801,10/29/2004,en,40000000,152,7.2,524,0.0,0.0159464
1010,1010,13405595,False,"[35, 10402]",2179,Tenacious D in The Pick of Destiny,6.583977,11/22/2006,en,22000000,93,6.6,453,0.010275,-0.27761199999999997
1011,1011,4865000,False,"[35, 878]",33155,Galaxina,2.769175,6/6/1980,en,5500000,95,3.4,17,-0.006672727,-1.94918
1012,1012,1109660,False,"[9648, 53, 27]",9966,The Messengers,6.930577,2/2/2007,en,16000000,90,5.6,230,-0.120705556,-1.02283
1013,1013,4861022,False,"[18, 53, 9648, 28]",87516,Oldboy,7.046514,11/14/2013,en,30000000,104,5.9,669,-0.264025,-0.9321860000000001
1014,1014,1100000,False,"[18, 10769]",39839,Baghban,2.652122,1/1/2003,hi,0,183,6.2,23,0.0,-0.243804
1015,1015,2474000,False,"[18, 10749]",87729,Jefferson in Paris,1.635022,3/31/1995,en,14000000,139,5.2,10,0.0,-0.11833199999999999
1016,1016,10289,False,"[18, 28, 80]",5289,Chaos,7.562259,1/17/2005,en,20000000,106,6.1,298,0.091,-1.39137
1017,1017,3468572,False,[18],10132,Talk Radio,6.11315,12/21/1988,en,4000000,110,6.6,49,0.0,-0.405634
1018,1018,7000000,False,"[12, 18, 878]",2160,Voyage to the Bottom of the Sea,4.525313,7/12/1961,en,1580000,105,5.3,36,0.0,-0.414674
1019,1019,27900000,False,"[28, 12, 18, 53]",9967,Uncommon Valor,3.935097,12/16/1983,en,0,105,6.2,54,-0.01346,-1.6836
1020,1020,59908565,False,"[18, 53, 36]",1247,The Good Shepherd,8.634561,12/11/2006,en,85000000,167,6.3,373,0.0,-1.33829
1021,1021,2960993,False,"[80, 18, 53]",16164,Killshot,6.224456,11/13/2008,en,0,95,5.9,82,0.192678571,-1.72993
1022,1022,55011732,False,"[28, 12, 18]",4643,The Guardian,8.321034,9/28/2006,en,70000000,139,6.8,420,0.104985714,-1.2912700000000001
1023,1023,25069101,False,"[28, 53, 12]",427910,Navy Seals,3.777132,7/20/1990,en,0,113,5.4,43,-0.068422222,-1.4932299999999998
1024,1024,39321715,False,"[35, 10749]",918,Blind Date,6.864958,3/27/1987,en,18000000,95,5.6,122,0.0,0.25459699999999996
1025,1025,225933435,False,[18],489,Good Will Hunting,11.640933,12/5/1997,en,10000000,126,7.9,3132,-0.09485,-1.24279
1026,1026,36230219,False,"[28, 12, 878]",9355,Mad Max Beyond Thunderdome,13.38256,6/29/1985,en,12305523,107,5.9,822,0.0,-1.39513
1027,1027,12520799,False,"[18, 9648, 53]",10742,The Clearing,5.41173,7/2/2004,en,0,95,5.5,60,-0.054653846,-1.40992
1028,1028,42365581,False,"[10751, 14, 878, 12, 35]",36819,Time Bandits,7.666498,7/13/1981,en,5000000,116,6.6,270,-0.1692,-1.95452
1029,1029,404,False,[18],61263,Illegal,1.869476,10/6/2010,fr,0,90,6.9,9,0.0,0.185306
1030,1030,2154696,False,"[35, 10749, 10751]",73247,Heartbeeps,4.005515,12/18/1981,en,10000000,79,3.6,7,0.125514286,-1.59112
1031,1031,6706368,False,"[99, 36]",1779,Roger & Me,6.185005,9/1/1989,en,160000,91,7.4,100,0.19882,-0.98885
1032,1032,3830137,False,"[35, 18]",13973,Choke,6.233237,9/26/2008,en,3000000,92,6.1,140,0.0771125,-1.79174
1033,1033,85498534,False,"[12, 35]",9896,Rat Race,7.094137,7/30/2001,en,48000000,112,6.0,568,0.0,-1.47662
1034,1034,15240435,False,"[28, 12, 35, 18, 37]",11853,Bad Girls,5.362383,4/22/1994,en,0,99,4.6,66,-0.0213,-2.43071
1035,1035,176070171,False,"[28, 80]",9654,The Italian Job,10.101015,5/30/2003,en,60000000,110,6.6,2067,-0.0383375,-1.63221
1036,1036,57915972,False,"[80, 35]",11896,Throw Momma from the Train,6.110689,12/11/1987,en,14000000,88,6.0,152,0.0,-0.125236
1037,1037,179265204,False,"[14, 28, 53, 878]",8698,The League of Extraordinary Gentlemen,8.501164,7/11/2003,en,78000000,110,5.7,1272,-0.42955,-2.7987900000000003
1038,1038,15116634,False,"[27, 53]",10987,Halloween: The Curse of Michael Myers,7.336308,9/29/1995,en,5000000,88,5.0,187,0.150747368,-1.7739200000000002
1039,1039,557241,False,"[10752, 18, 36, 10749]",403390,Bitter Harvest,3.098465,2/23/2017,en,20000000,103,6.7,22,-0.302433333,-3.12834
1040,1040,32000000,False,"[18, 27, 53]",539,Psycho,24.566285,6/16/1960,en,806948,109,8.3,2663,-0.014044444,-1.37717
1041,1041,22765081,False,"[28, 35, 18]",9584,Convoy,12.200017,6/27/1978,en,12000000,110,6.1,85,-0.47185,-0.9849100000000001
1042,1042,25000000,False,"[28, 878]",10803,Logan's Run,7.716536,6/23/1976,en,9000000,119,6.6,286,0.0,0.28744699999999995
1043,1043,5000000,False,"[28, 35, 37]",23330,The Ballad of Cable Hogue,7.713573,5/13/1970,en,3716946,121,6.9,54,-0.9735,-0.313427
1044,1044,8266343,False,"[35, 10402]",9768,Cry-Baby,7.061257,4/5/1990,en,11000000,85,6.5,334,-0.269733333,-1.8596700000000002
1045,1045,29712172,False,[35],11307,The World According to Garp,6.019621,8/13/1982,en,17000000,136,6.9,93,-0.36792,-0.470841
1046,1046,33556,False,[18],31641,Digging to China,2.1844,7/7/1997,en,0,98,6.5,10,0.0,-0.140062
1047,1047,119000410,False,"[35, 18, 36]",6538,Charlie Wilson's War,6.498904,12/19/2007,en,75000000,102,6.5,367,0.026,-0.47656499999999996
1048,1048,25836616,False,"[27, 28, 53, 80]",755,From Dusk Till Dawn,11.346661,1/19/1996,en,19000000,108,6.9,1770,0.0,-1.53659
1049,1049,23438120,False,"[18, 36, 10749]",9453,Caligula,9.691073,1/21/1979,en,17500000,156,5.3,164,-0.0248375,-0.816604
1050,1050,152266007,False,"[80, 18, 53]",1645,A Time to Kill,10.148739,7/24/1996,en,40000000,149,7.0,566,-0.0908875,-0.288812
1051,1051,187500000,False,"[12, 28, 53]",700,Octopussy,11.35675,6/5/1983,en,27500000,131,6.2,565,-0.3237,-0.547186
1052,1052,25000000,False,"[35, 18, 10749]",284,The Apartment,10.134602,6/15/1960,en,3000000,125,8.1,539,0.28535,-0.127183
1053,1053,319131050,False,"[18, 28, 53, 10752]",16869,Inglourious Basterds,24.750946,8/18/2009,en,70000000,153,7.9,7059,0.146628571,-0.9592120000000001
1054,1054,69766619,False,"[80, 18, 53]",4413,The Brave One,6.676769,9/14/2007,en,70000000,122,6.4,272,-0.12345,-0.8383379999999999
1055,1055,6538177,False,[35],9900,Grandma's Boy,7.394085,1/6/2006,en,0,94,6.6,228,0.055907143,-1.58942
1056,1056,92601050,False,[35],3638,No Reservations,6.677905,7/25/2007,en,28000000,104,6.1,357,-0.022,-0.9608200000000001
1057,1057,38535221,False,[18],1913,The Sea Inside,10.408162,9/3/2004,es,12806000,125,7.3,241,-0.3311,-0.624292
1058,1058,43318349,False,"[18, 53, 10752]",7445,Brothers,7.953025,1/27/2009,en,26000000,104,6.8,707,-0.4583,-0.176514
1059,1059,10250000,False,"[12, 80, 18, 9648, 53]",574,The Man Who Knew Too Much,8.700547,6/1/1956,en,2500000,120,7.3,298,0.0,0.168007
1060,1060,9612469,False,"[80, 18, 53]",70578,Trespass,8.190408,10/13/2011,en,36000000,91,5.3,355,-0.324666667,-1.28528
1061,1061,74541707,False,"[18, 28, 53]",11128,Ladder 49,6.565288,10/1/2004,en,60000000,115,6.2,226,-0.267936364,-0.5649109999999999
1062,1062,68706993,False,"[80, 18, 10749, 53]",9281,Witness,8.020153,2/8/1985,en,12000000,113,7.0,420,0.0,-0.8254959999999999
1063,1063,3983912,False,"[16, 12, 10751]",54648,The Pebble and the Penguin,2.974873,4/12/1995,en,28000000,74,5.1,34,-0.251985714,-1.5253299999999999
1064,1064,19184015,False,[35],20337,Martin Lawrence Live: Runteldat,1.446916,8/1/2002,en,3000000,113,5.0,1,0.1526,-1.79853
1065,1065,84565230,False,"[10749, 35, 18]",11355,Never Been Kissed,6.833089,4/9/1999,en,25000000,107,5.8,416,0.0,-1.00749
1066,1066,244386864,False,"[28, 35, 80, 53]",2109,Rush Hour,9.359818,9/18/1998,en,33000000,98,6.8,1348,0.0,-0.718192
1067,1067,14363400,False,[18],24153,The Buddy Holly Story,3.076982,5/18/1978,en,1200000,113,7.5,33,-0.258033333,-0.0448445
1068,1068,258656,False,"[18, 10749]",121674,Great Expectations,6.647167,11/30/2012,en,0,128,6.2,111,0.0,-0.543412
1069,1069,346594,False,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6.0,31,0.39225,-1.1684299999999999
1070,1070,50007546,False,"[35, 18, 10749]",13972,The Women,6.903459,9/12/2008,en,16000000,114,4.6,103,0.011671429,-0.883943
1071,1071,33459416,False,"[35, 10751, 14]",10830,Matilda,8.518996,8/2/1996,en,36000000,98,6.9,995,-0.9758,-0.7318439999999999
1072,1072,93888180,False,"[10749, 35]",1641,Forces of Nature,6.777266,3/12/1999,en,75000000,105,5.1,149,0.0,-2.50075
1073,1073,33771174,False,"[35, 18, 10749]",10564,Where the Heart Is,6.176906,4/27/2000,en,15000000,120,6.9,170,0.0,-0.90722
1074,1074,46044400,False,"[28, 53]",10173,Marked for Death,6.192029,10/5/1990,en,12000000,94,5.6,106,-0.233266667,-0.218363
1075,1075,45479110,False,"[18, 14, 27]",11979,Queen of the Damned,6.218571,2/10/2002,en,35000000,101,5.5,263,-0.00629,-0.916962
1076,1076,2154540,False,"[28, 53]",38153,Shadow Conspiracy,2.605076,1/31/1997,en,45000000,103,4.1,13,-0.07045625,-1.9627
1077,1077,350448145,False,"[28, 12, 80]",1637,Speed,10.316806,6/9/1994,en,30000000,116,6.8,1931,0.0,-1.55134
1078,1078,13015688,False,"[28, 18, 53]",29723,The Concorde... Airport '79,4.872788,8/17/1979,en,14000000,123,4.7,47,-0.088144,-1.4063299999999999
1079,1079,137587063,False,"[12, 18, 10751]",1265,Bridge to Terabithia,8.541514,2/16/2007,en,60000000,96,7.1,1257,0.0,-1.1913
1080,1080,17343596,False,"[35, 10749]",19053,Valley Girl,4.990862,4/8/1983,en,350000,99,6.1,66,0.0,0.100563
1081,1081,13308,False,"[99, 18, 10402, 53]",21925,Naqoyqatsi,3.54221,9/2/2002,en,3000000,89,6.1,39,0.167473333,-0.595543
1082,1082,305875730,False,"[12, 16, 10751, 14]",5255,The Polar Express,13.544515,11/10/2004,en,165000000,100,6.5,1664,0.1333875,-0.8840370000000001
1083,1083,16093651,False,"[28, 18]",39002,No Holds Barred,2.251764,6/2/1989,en,8000000,93,5.6,20,0.028026667,-1.7310400000000001
1084,1084,14723313,False,"[18, 36, 10752]",13614,Katyn,4.898641,9/21/2007,pl,5200000,118,6.7,52,-0.0186,-0.381786
1085,1085,368100420,False,"[35, 18, 10749]",8488,Hitch,8.301376,2/10/2005,en,70000000,118,6.3,1846,0.302942857,-0.721078
1086,1086,14681661,False,"[28, 80, 18]",12780,Iron Monkey,9.623086,9/3/1993,cn,0,90,7.6,85,0.0,-9.54933
1087,1087,271375,False,"[18, 28, 35, 53, 80]",17133,Homegrown,2.967847,1/1/1998,en,0,102,5.5,16,0.366842857,-3.065
1088,1088,201055,False,"[18, 36, 10749]",11709,Camille Claudel,3.715786,12/7/1988,fr,0,175,6.7,27,0.0,-0.07606310000000001
1089,1089,346594,False,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6.0,31,0.39225,-1.1684299999999999
1090,1090,939423,False,"[28, 35]",47871,Honky Tonk Freeway,1.353283,8/21/1981,en,24000000,107,0.0,0,0.0,-0.38237
1091,1091,480000,False,"[27, 878]",18724,Attack of the 50 Foot Woman,3.224572,5/19/1958,en,88000,65,4.8,30,-0.140157143,-1.1732200000000002
1092,1092,103911669,False,"[27, 9648, 80]",176,Saw,27.975344,10/1/2004,en,1200000,103,7.2,2567,-0.068863636,-1.5837700000000001
1093,1093,502758,False,[18],27064,Mishima: A Life in Four Chapters,4.648784,5/15/1985,en,5000000,121,7.7,40,0.0,-0.339393
1094,1094,29907685,False,"[27, 53]",9682,Pulse,6.974813,8/11/2006,en,38000000,90,5.0,161,-0.020444444,-1.72825
1095,1095,33333531,False,"[53, 878]",22825,The Box,8.48663,9/17/2009,en,30000000,115,5.4,658,0.005769565,-1.18844
1096,1096,156021,False,"[18, 10749]",251053,Washington Heights,1.620276,5/22/2002,en,0,89,8.5,3,0.10925,-1.9922
1097,1097,3106559,False,"[53, 28, 12, 18]",24734,K2,4.870888,10/9/1991,en,0,102,5.7,46,-0.249425,-5.42724
1098,1098,3418141,False,"[28, 35, 10751]",65137,Father Hood,3.273934,8/27/1993,en,0,95,5.5,21,0.0,-1.7177900000000002
1099,1099,12200000,False,"[18, 36, 10749, 10752]",29996,Solomon and Sheba,2.779236,12/25/1959,en,5000000,139,5.3,9,-0.1437125,-0.38867399999999996
1100,1100,1270522,False,"[14, 18, 9648]",141,Donnie Darko,14.953358,1/18/2001,en,6000000,113,7.7,3913,-0.8548,-0.0738716
1101,1101,784990,False,"[18, 10749]",94440,The Boost,2.075808,12/23/1988,en,8000000,95,5.4,13,-0.214275,-0.594449
1102,1102,78269970,False,[18],12184,The Other Boleyn Girl,6.695396,2/28/2008,en,35000000,115,6.4,546,0.158766667,-0.43534700000000004
1103,1103,49114016,False,"[18, 80]",10337,Bugsy,6.049873,12/10/1991,en,30000000,134,6.0,86,-0.019733333,-0.576567
1104,1104,11000000,False,[35],914,The Great Dictator,8.634475,10/15/1940,en,2000000,125,8.2,817,-0.283071429,-0.8879520000000001
1105,1105,10224116,False,"[35, 10751]",21661,Air Bud: Golden Receiver,3.808004,8/14/1998,en,0,90,4.5,43,0.0,-1.1756799999999998
1106,1106,132675402,False,[35],10678,Bringing Down the House,6.014699,3/7/2003,en,20000000,105,5.4,206,0.12001,-1.72911
1107,1107,501533,False,"[18, 10749]",513,Fire,5.606651,9/6/1996,en,0,108,6.1,18,-0.24695,-0.5900569999999999
1108,1108,16991902,False,"[10402, 18, 35]",12508,Rock Star,6.934219,9/4/2001,en,57000000,105,6.0,202,0.0,-0.9077649999999999
1109,1109,89325780,False,"[35, 10749]",11846,Father of the Bride,7.128376,12/20/1991,en,0,105,6.2,378,0.4847,-0.5315340000000001
1110,1110,327803731,False,"[18, 53]",44214,Black Swan,13.572986,12/2/2010,en,13000000,108,7.4,4967,-0.521633333,-2.00881
1111,1111,15014674,False,"[35, 18, 10752]",33258,More American Graffiti,3.512378,8/3/1979,en,2500000,110,5.0,26,-0.007177778,-0.702453
1112,1112,5900000,False,"[80, 28, 18]",20968,Sarkar,2.055459,7/1/2005,hi,1900000,123,7.0,19,-0.094242857,-0.609534
1113,1113,4064495,False,"[28, 35, 14, 878]",9067,Tank Girl,6.834144,3/31/1995,en,25000000,98,5.5,151,-0.1739125,-2.24843
1114,1114,121147947,False,"[18, 10749]",4348,Pride & Prejudice,10.027271,9/16/2005,en,28000000,135,7.8,1543,-0.34377,-0.277169
1115,1115,631221,False,[27],27791,Strangeland,3.236562,10/2/1998,en,1100000,86,4.7,36,0.044205,-2.03346
1116,1116,28084357,False,"[28, 35, 53, 10749]",9434,Grosse Pointe Blank,6.863343,4/11/1997,en,0,107,6.9,290,-0.3686,-0.468546
1117,1117,8620678,False,"[10749, 16, 10751, 12, 14]",19042,All Dogs Go to Heaven 2,7.84136,3/29/1996,en,0,82,4.9,53,-0.075818182,-1.03335
1118,1118,10300000,False,"[28, 18]",10534,White Squall,6.402247,2/2/1996,en,38000000,129,6.3,89,-0.33,-0.8272
1119,1119,75505856,False,"[28, 12, 18, 36, 10749, 10752]",9361,The Last of the Mohicans,8.308077,9/25/1992,en,40000000,112,7.1,805,0.0,0.399649
1120,1120,20659423,False,"[10751, 18, 28, 37, 10749]",24266,The Man from Snowy River,5.278683,3/2/1982,en,3500000,104,6.8,41,0.0,0.21887600000000001
1121,1121,16671505,False,"[28, 12, 35, 10751]",11212,Baby's Day Out,6.197763,7/1/1994,en,50000000,99,5.8,310,0.0,-2.86266
1122,1122,11220670,False,"[18, 35]",2759,"The Adventures of Priscilla, Queen of the Desert",6.311453,5/31/1994,en,0,104,7.2,192,-0.15924,-0.62158
1123,1123,71868327,False,"[28, 12, 35]",134,"O Brother, Where Art Thou?",8.391545,8/30/2000,en,26000000,106,7.3,1207,0.24675,-0.025937400000000003
1124,1124,162949164,False,"[28, 53, 878, 12]",1635,The Island,9.638334,7/20/2005,en,126000000,136,6.5,1927,-0.64985,-1.67701
1125,1125,131183530,False,"[27, 28]",36647,Blade,11.234773,8/21/1998,en,45000000,120,6.5,2061,0.6386,-1.36057
1126,1126,18653615,False,"[18, 35, 10749]",21349,Anywhere But Here,5.317399,11/12/1999,en,23000000,114,5.9,69,0.0,-0.149427
1127,1127,52277485,False,[18],13920,Radio,6.396437,10/24/2003,en,32000000,109,6.8,164,0.0,-2.5488299999999997
1128,1128,2856712,False,"[28, 53, 878, 27]",1946,eXistenZ,7.818891,4/14/1999,en,15000000,97,6.7,525,0.0,-0.696182
1129,1129,16123851,False,"[18, 10749]",11632,Vanity Fair,5.352637,9/1/2004,en,23000000,141,5.5,81,0.0,0.187091
1130,1130,4810190,False,"[10749, 35]",73678,Costa!,1.502915,3/1/2001,nl,2498210,95,6.4,9,0.49516,-2.13218
1131,1131,151493655,False,"[18, 9648, 53, 80]",9481,The Bone Collector,7.070373,11/4/1999,en,73000000,118,6.5,914,-0.222388889,-1.35295
1132,1132,2787965087,False,"[28, 12, 14, 878]",19995,Avatar,37.678897,12/10/2009,en,237000000,162,7.2,12849,-0.9875,-0.43456999999999996
1133,1133,81974493,False,"[12, 28, 53]",668,On Her Majesty's Secret Service,12.465512,12/12/1969,en,6500000,142,6.5,490,0.0,0.441435
1134,1134,77741732,False,"[28, 35]",5851,Showtime,7.293304,3/14/2002,en,85000000,95,5.3,301,0.150025,-0.765798
1135,1135,27575086,False,"[35, 18]",10164,Cadillac Man,4.825371,5/18/1990,en,0,97,5.2,55,0.0,-2.22843
1136,1136,20080020,False,"[12, 10751]",36355,Flipper,6.39539,5/17/1996,en,25530000,95,5.3,88,0.0,-0.518942
1137,1137,494471524,False,"[28, 12, 18]",664,Twister,9.44316,5/10/1996,en,92000000,113,6.1,1031,0.0,-1.41903
1138,1138,211989043,False,"[28, 14, 27, 9648]",9946,End of Days,8.428268,11/24/1999,en,100000000,121,5.5,515,-0.172617647,-2.6036900000000003
1139,1139,176997168,False,"[28, 18, 53, 80, 9648]",9386,In the Line of Fire,8.676696,7/8/1993,en,40000000,128,6.8,414,0.0,-0.538556
1140,1140,173013509,False,"[36, 18, 12]",2289,Cold Mountain,8.101738,12/24/2003,en,79000000,154,6.8,578,0.066606667,-0.982374
1141,1141,351040419,False,"[18, 10749]",64682,The Great Gatsby,12.246503,5/10/2013,en,105000000,143,7.3,4175,-0.2323,-0.172792
1142,1142,18254702,False,"[35, 18]",11562,Crimes and Misdemeanors,7.861849,10/13/1989,en,19000000,104,7.5,219,0.0,-4.46052
1143,1143,9500000,False,"[28, 80, 18, 53]",7304,Running Scared,6.600389,1/6/2006,en,17000000,122,7.0,349,0.0,-0.645464
1144,1144,15705007,False,"[9648, 18, 53, 10749, 10752]",10491,Enigma,5.335726,1/22/2001,en,0,119,6.1,81,0.0,-0.251209
1145,1145,2735731,False,"[53, 35]",19200,Shadows and Fog,6.096089,12/5/1991,en,14000000,85,7.0,84,-0.329433333,0.171121
1146,1146,220021259,False,"[9648, 53]",207932,Inferno,14.414847,10/13/2016,en,75000000,121,5.7,2493,0.0,-6.5956399999999995
1147,1147,21200000,False,"[27, 53]",10489,Cujo,6.845476,8/10/1983,en,5000000,91,5.7,206,-0.0504,-0.930675
1148,1148,325233863,False,"[16, 18]",17979,A Christmas Carol,13.718141,11/4/2009,en,200000000,96,6.6,1259,0.103106,0.421034
1149,1149,194287,False,"[28, 53]",13300,Hell Ride,4.61531,8/8/2008,en,0,84,5.5,60,-0.105142857,-1.53397
1150,1150,249204,False,"[28, 18]",50123,Skins,1.228962,1/14/2002,en,0,84,6.0,1,-0.9386,-2.24945
1151,1151,26781723,False,"[35, 18, 10749]",401,Garden State,10.28281,7/28/2004,en,2500000,102,7.1,671,-0.5648,-0.447615
1152,1152,195735876,False,"[12, 28, 16]",2310,Beowulf,9.322448,11/5/2007,en,70000000,115,5.5,921,-0.265505556,-3.6482300000000003
1153,1153,553799566,False,"[28, 53, 878, 12]",95,Armageddon,13.00455,7/1/1998,en,140000000,151,6.5,2699,-0.039682353,-1.31836
1154,1154,16945171,False,"[28, 80, 18, 53]",24873,Death Wish 3,6.358443,11/1/1985,en,9000000,92,6.1,72,0.0,-0.809856
1155,1155,56714147,False,"[80, 18, 53]",11892,Murder by Numbers,6.532055,4/19/2002,en,50000000,120,6.0,293,0.00879478,-2.95511
1156,1156,26527510,False,[36],12246,Mongol: The Rise of Genghis Khan,7.604197,9/20/2007,ru,18000000,120,6.5,170,-0.017091667,-1.0919
1157,1157,214104620,False,"[36, 80, 18]",11322,Public Enemies,10.094775,7/1/2009,en,80000000,140,6.5,1457,0.050014286,-3.29474
1158,1158,871368364,False,"[12, 14, 28]",120,The Lord of the Rings: The Fellowship of the Ring,28.314192,12/18/2001,en,93000000,178,8.1,9388,-0.4976,-0.00161557
1159,1159,30050028,False,"[28, 53]",10135,Road House,3.938686,5/19/1989,en,15000000,114,6.3,268,0.0,-0.23422600000000002
1160,1160,133332,False,"[28, 53]",346808,Momentum,7.425976,8/1/2015,en,20000000,96,5.9,179,0.0,-1.104
1161,1161,340147,False,[18],54934,Swoon,1.558607,9/11/1992,en,250000,82,5.9,8,0.2464,-1.1749399999999999
1162,1162,41237648,False,"[35, 18, 10749, 53]",9895,Man of the Year,9.883275,10/9/2006,en,20000000,115,5.7,135,-0.016392308,-0.668151
1163,1163,591739379,False,"[12, 53, 878]",74,War of the Worlds,11.497719,6/28/2005,en,132000000,116,6.2,2585,-0.2095,-1.2854
1164,1164,1030375,False,"[35, 10749]",27298,Partner,2.402335,7/20/2007,hi,441892,155,5.8,22,-0.3988,-1.7531
1165,1165,609841637,False,"[35, 10749]",11631,Mamma Mia!,8.760094,7/3/2008,en,52000000,108,6.5,1560,-0.09777,-1.1896
1166,1166,90247624,False,"[18, 28]",96721,Rush,10.465698,9/2/2013,en,38000000,123,7.7,2465,-0.138,-0.47205600000000003
1167,1167,2420917,False,"[10752, 12]",20713,Farewell to the King,3.551716,3/3/1989,en,16000000,117,6.0,25,0.602233333,-0.465109
1168,1168,184890,False,"[18, 10749, 35, 9648]",135473,The Ballad of the Sad Cafe,1.90917,3/28/1991,en,0,101,5.0,1,-0.38006,-0.796082
1169,1169,13596911,False,"[12, 16, 28, 35, 10751]",12610,Osmosis Jones,6.277689,8/7/2001,en,75000000,95,6.0,258,0.0,-5.01352
1170,1170,8862354,False,"[28, 18, 14, 27]",20481,Nightbreed,6.029138,2/16/1990,en,11000000,102,6.4,109,0.324966667,-0.35084
1171,1171,85582407,False,"[35, 18, 10749]",219,Volver,6.586414,3/16/2006,es,12899867,121,7.3,452,0.0,-0.35535100000000003
1172,1172,866999,False,[14],14517,Mirrormask,6.265025,1/25/2005,en,4000000,101,6.6,112,0.178777778,-0.691033
1173,1173,3813293,False,"[35, 27, 878, 53]",10127,Critters 2,7.015139,4/29/1988,en,4500000,86,5.1,95,0.0,-3.20017
1174,1174,2850263,False,"[28, 12, 35]",13064,Airborne,2.913801,9/17/1993,en,2600000,91,6.1,21,0.153884615,-2.91771
1175,1175,17693675,False,[18],76025,Shame,10.38798,10/2/2011,en,6500000,100,7.0,961,0.24825,0.0252303
1176,1176,22611954,False,"[28, 12, 35, 53]",10723,Bulletproof,8.615565,9/6/1996,en,25000000,84,5.4,169,0.1529375,-1.7624799999999998
1177,1177,1432687,False,"[80, 18, 28, 53]",33851,A Prayer for the Dying,3.780054,9/11/1987,en,6000000,107,6.1,17,0.0,-0.118799
1178,1178,13200170,False,"[10749, 18]",26561,Enchanted April,3.289453,11/6/1991,en,0,89,6.9,25,0.188788333,1.9213900000000002
1179,1179,95708457,False,"[14, 28, 53]",277,Underworld,22.08105,9/19/2003,en,22000000,121,6.6,2693,0.048225,-1.69966
1180,1180,1089000,False,"[35, 18, 14]",78151,Wired,1.241228,8/25/1989,en,0,112,4.3,3,0.1557875,-1.67493
1181,1181,45892212,False,"[28, 53, 80]",4105,Black Rain,7.986245,9/22/1989,en,30000000,125,6.2,264,-0.257,-0.404391
1182,1182,10499694,False,"[28, 12]",12500,American Ninja,7.039667,8/30/1985,en,1000000,95,5.6,79,-0.15207,-1.13972
1183,1183,95226116,False,"[35, 80]",4551,Be Cool,6.955655,3/4/2005,en,53000000,118,5.3,317,0.049091667,-1.16228
1184,1184,17762705,False,"[27, 53, 878]",7341,The Rage: Carrie 2,4.754552,3/11/1999,en,21000000,104,5.0,86,0.224325,-2.1069400000000003
1185,1185,62112895,False,"[18, 36, 10749]",1722,Captain Corelli's Mandolin,6.357771,4/18/2001,en,57000000,131,5.6,160,-0.20628,-0.767985
1186,1186,3566637,False,"[16, 35, 10751, 10402]",24662,Cats Don't Dance,6.136751,3/26/1997,en,32000000,75,6.6,30,0.0,-0.691655
1187,1187,32648673,False,[35],11381,Tommy Boy,7.290292,3/31/1995,en,0,97,6.7,332,0.221733333,-1.52271
1188,1188,28607524,False,"[18, 10751]",5693,Hoosiers,6.217922,11/14/1986,en,9000000,114,7.1,153,0.0,-0.410972
1189,1189,66468332,False,[35],11397,Not Another Teen Movie,8.77421,12/7/2001,en,16000000,89,5.4,485,0.0,-2.36022
1190,1190,114977104,False,"[18, 10749, 10752]",22971,Dear John,10.549352,2/4/2010,en,25000000,115,6.6,1407,-0.142061538,-0.697155
1191,1191,147934180,False,"[28, 35, 10751, 12]",10054,Spy Kids,9.297787,3/18/2001,en,35000000,88,5.5,984,0.160016667,-4.2439
1192,1192,940944,False,"[80, 18, 10749, 53]",3134,Rape Me,7.621924,6/28/2000,fr,0,77,4.3,83,-0.2249,-1.2563799999999998
1193,1193,869325,False,"[28, 12, 14, 878]",27549,Beastmaster 2: Through the Portal of Time,3.094512,6/8/1991,en,6000000,107,4.6,17,-0.135128571,-1.29233
1194,1194,12706478,False,"[9648, 53]",9748,D.O.A.,7.012199,3/18/1988,en,0,96,5.9,39,-0.125111111,-1.10537
1195,1195,49084830,False,"[80, 18]",398,Capote,7.187327,9/30/2005,en,7000000,114,6.9,426,0.0,-0.0490199
1196,1196,27769,False,[878],24029,Slipstream,3.122894,2/3/2005,en,0,89,4.6,21,-0.078404251,-1.9274
1197,1197,30553394,False,[27],298584,Cabin Fever,10.345036,2/12/2016,en,0,99,4.4,121,-0.13244,-1.79276
1198,1198,11992014,False,[18],483481,The Return,13.530517,12/7/2017,ko,0,100,0.0,0,-0.82935,-1.48815
1199,1199,16171098,False,"[35, 80, 53]",2084,Birthday Girl,8.435137,9/6/2001,en,13000000,93,6.1,110,0.09765,-4.40911
1200,1200,27165581,False,"[28, 12, 35, 80, 18]",45408,The Protector,4.406624,7/11/1985,en,0,91,5.6,38,0.0,-0.89971
1201,1201,250,False,"[12, 16, 10751]",10009,Brother Bear,10.434201,10/23/2003,en,100000000,85,6.9,1524,0.038816667,-0.908379
